Area Code;Area Code (M49);Area;Item Code;Item Code (CPC);Item;Element Code;Element;Unit;Y1961;Y1961F;Y1962;Y1962F;Y1963;Y1963F;Y1964;Y1964F;Y1965;Y1965F;Y1966;Y1966F;Y1967;Y1967F;Y1968;Y1968F;Y1969;Y1969F;Y1970;Y1970F;Y1971;Y1971F;Y1972;Y1972F;Y1973;Y1973F;Y1974;Y1974F;Y1975;Y1975F;Y1976;Y1976F;Y1977;Y1977F;Y1978;Y1978F;Y1979;Y1979F;Y1980;Y1980F;Y1981;Y1981F;Y1982;Y1982F;Y1983;Y1983F;Y1984;Y1984F;Y1985;Y1985F;Y1986;Y1986F;Y1987;Y1987F;Y1988;Y1988F;Y1989;Y1989F;Y1990;Y1990F;Y1991;Y1991F;Y1992;Y1992F;Y1993;Y1993F;Y1994;Y1994F;Y1995;Y1995F;Y1996;Y1996F;Y1997;Y1997F;Y1998;Y1998F;Y1999;Y1999F;Y2000;Y2000F;Y2001;Y2001F;Y2002;Y2002F;Y2003;Y2003F;Y2004;Y2004F;Y2005;Y2005F;Y2006;Y2006F;Y2007;Y2007F;Y2008;Y2008F;Y2009;Y2009F;Y2010;Y2010F;Y2011;Y2011F;Y2012;Y2012F;Y2013;Y2013F;Y2014;Y2014F;Y2015;Y2015F;Y2016;Y2016F;Y2017;Y2017F;Y2018;Y2018F;Y2019;Y2019F;Y2020;Y2020F;Y2021;Y2021F
49;'192;Cuba;661;'01640;Cocoa beans;5312;Area harvested;ha;12500.000000;E;12500.000000;E;13500.000000;E;7000.000000;E;11000.000000;E;11000.000000;E;9000.000000;E;11000.000000;E;8800.000000;E;9000.000000;E;9000.000000;E;12000.000000;E;11000.000000;E;8700.000000;E;8000.000000;E;8700.000000;E;8000.000000;E;10085.000000;A;10434.000000;A;10489.000000;A;9828.000000;A;9453.000000;A;9666.000000;A;9116.000000;A;8844.000000;A;8698.000000;A;9496.000000;A;8800.000000;A;8673.000000;A;8441.000000;A;7661.000000;A;8784.000000;A;9103.000000;A;8927.000000;A;8692.000000;A;8737.000000;A;7945.000000;A;7169.000000;A;8292.000000;A;7118.000000;A;4195.000000;A;6595.000000;A;6600.000000;A;5784.000000;A;4054.000000;A;3999.000000;A;2758.000000;A;3800.000000;A;5089.000000;A;5114.000000;A;5153.000000;A;4203.000000;A;4303.000000;A;4155.000000;A;4059.000000;A;4172.000000;A;2535.000000;A;3940.000000;A;3230.000000;A;2749.000000;A;2656.000000;A
49;'192;Cuba;661;'01640;Cocoa beans;5419;Yield;hg/ha;2000.000000;I;1910.000000;I;1864.000000;I;1720.000000;I;1958.000000;I;1835.000000;I;1621.000000;I;1763.000000;I;1402.000000;I;1478.000000;I;1503.000000;I;1583.000000;I;1585.000000;I;1559.000000;I;1564.000000;I;1555.000000;I;1478.000000;I;1569.000000;E;1547.000000;E;1184.000000;E;1563.000000;E;1805.000000;E;1904.000000;E;2109.000000;E;2144.000000;E;2417.000000;E;2320.000000;E;2567.000000;E;2959.000000;E;2876.000000;E;2496.000000;A;3415.000000;A;1977.000000;A;1494.000000;A;2416.000000;A;2175.000000;A;1762.000000;A;2650.000000;A;2291.000000;A;4074.000000;A;4529.000000;A;1973.000000;A;2273.000000;A;3192.000000;A;5099.000000;A;5301.000000;A;5000.000000;A;2895.000000;A;2725.000000;A;3342.000000;A;2930.000000;A;4823.000000;A;3312.000000;A;5266.000000;A;3695.000000;A;4933.000000;A;966.000000;A;2569.000000;A;5570.000000;A;5737.000000;A;5542.000000;A
49;'192;Cuba;661;'01640;Cocoa beans;5510;Production;tonnes;2500.000000;A;2387.000000;A;2516.000000;A;1204.000000;A;2154.000000;A;2019.000000;A;1459.000000;A;1939.000000;A;1234.000000;A;1330.000000;A;1353.000000;A;1900.000000;A;1743.000000;A;1356.000000;A;1251.000000;A;1353.000000;A;1182.000000;A;1582.000000;A;1614.000000;A;1242.000000;A;1536.000000;A;1706.000000;A;1840.000000;A;1923.000000;A;1896.000000;A;2102.000000;A;2203.000000;A;2259.000000;A;2566.000000;A;2428.000000;A;1912.000000;A;3000.000000;A;1800.000000;A;1334.000000;A;2100.000000;A;1900.000000;A;1400.000000;A;1900.000000;A;1900.000000;A;2900.000000;A;1900.000000;A;1301.000000;A;1500.000000;A;1846.000000;A;2067.000000;A;2120.000000;A;1379.000000;A;1100.000000;A;1387.000000;A;1709.000000;A;1510.000000;A;2027.000000;A;1425.000000;A;2188.000000;A;1500.000000;A;2058.000000;A;245.000000;A;1012.000000;A;1799.000000;A;1577.000000;A;1472.000000;A
250;'180;Democratic Republic of the Congo;661;'01640;Cocoa beans;5312;Area harvested;ha;15000.000000;E;15000.000000;E;15000.000000;E;14000.000000;E;14000.000000;E;15000.000000;E;15000.000000;E;15000.000000;E;16000.000000;E;21600.000000;A;21200.000000;A;21000.000000;A;20400.000000;A;19600.000000;A;20000.000000;A;20100.000000;A;19800.000000;A;19600.000000;A;19900.000000;A;20500.000000;A;21100.000000;A;21700.000000;A;22300.000000;A;22900.000000;A;23400.000000;A;21700.000000;A;18900.000000;A;18700.000000;A;21500.000000;A;21750.000000;A;22000.000000;A;23000.000000;E;24000.000000;E;25000.000000;E;26000.000000;E;26679.000000;A;24852.000000;A;23148.000000;A;23000.000000;E;21724.000000;A;20752.000000;A;19167.000000;A;19033.000000;A;18900.000000;A;18767.000000;A;18633.000000;A;18500.000000;A;18367.000000;A;18233.000000;A;18100.000000;A;18337.000000;I;6952.000000;I;7087.000000;I;8188.000000;I;14562.000000;I;15000.000000;E;27770.000000;E;40278.000000;I;45652.000000;I;52912.000000;I;60752.000000;I
250;'180;Democratic Republic of the Congo;661;'01640;Cocoa beans;5419;Yield;hg/ha;3867.000000;I;4333.000000;I;3733.000000;I;3429.000000;I;3071.000000;I;3533.000000;I;3267.000000;I;3000.000000;I;3063.000000;I;2870.000000;E;2972.000000;E;3095.000000;E;2794.000000;E;2551.000000;E;2650.000000;E;2687.000000;E;2626.000000;E;2194.000000;E;2864.000000;E;2878.000000;E;2139.000000;E;1982.000000;E;1928.000000;E;1916.000000;E;1936.000000;E;2903.000000;E;2910.000000;E;3316.000000;E;3302.000000;E;3301.000000;E;3305.000000;A;3200.000000;E;3105.000000;E;3019.000000;E;2904.000000;E;2840.000000;A;2900.000000;A;2985.000000;A;2854.000000;E;3030.000000;A;3005.000000;A;3000.000000;A;3000.000000;A;3000.000000;A;3000.000000;A;3000.000000;A;3022.000000;A;3000.000000;A;3000.000000;A;3001.000000;A;2940.000000;E;2877.000000;E;2822.000000;E;3664.000000;E;4120.000000;E;6800.000000;E;4861.000000;E;4587.000000;E;4832.000000;E;4978.000000;E;5027.000000;E
250;'180;Democratic Republic of the Congo;661;'01640;Cocoa beans;5510;Production;tonnes;5800.000000;A;6500.000000;A;5600.000000;A;4800.000000;A;4300.000000;A;5300.000000;A;4900.000000;A;4500.000000;A;4900.000000;A;6200.000000;A;6300.000000;A;6500.000000;A;5700.000000;A;5000.000000;A;5300.000000;A;5400.000000;A;5200.000000;A;4300.000000;A;5700.000000;A;5900.000000;A;4513.000000;A;4300.000000;A;4300.000000;A;4388.000000;A;4530.000000;A;6300.000000;A;5500.000000;A;6200.000000;A;7100.000000;A;7180.000000;A;7270.000000;A;7361.000000;A;7453.000000;A;7547.000000;A;7551.000000;A;7576.000000;A;7207.000000;A;6909.000000;A;6565.000000;A;6582.000000;A;6235.000000;A;5750.000000;A;5710.000000;A;5670.000000;A;5630.000000;A;5590.000000;A;5590.000000;A;5510.000000;A;5470.000000;A;5431.000000;A;5392.000000;A;2000.000000;T;2000.000000;T;3000.000000;T;6000.000000;T;10200.000000;T;13500.000000;T;18475.000000;A;22058.000000;A;26337.000000;A;30542.280000;I
55;'212;Dominica;661;'01640;Cocoa beans;5312;Area harvested;ha;500.000000;E;500.000000;E;500.000000;E;500.000000;E;400.000000;E;400.000000;E;400.000000;E;400.000000;E;400.000000;E;400.000000;E;400.000000;E;600.000000;E;700.000000;E;800.000000;E;950.000000;E;1000.000000;E;2000.000000;E;2300.000000;E;1300.000000;E;1300.000000;E;1300.000000;E;1450.000000;E;1450.000000;E;1450.000000;E;1450.000000;E;1600.000000;E;1600.000000;E;1700.000000;E;1600.000000;E;1500.000000;E;867.000000;I;1600.000000;E;1400.000000;E;1900.000000;E;2000.000000;E;1300.000000;E;2600.000000;E;2000.000000;E;2100.000000;E;2000.000000;T;2100.000000;E;2107.000000;I;2150.000000;E;2175.000000;I;2150.000000;E;2150.000000;E;2200.000000;E;978.000000;E;978.000000;E;7802.000000;I;2900.000000;I;1934.000000;I;2579.000000;I;4809.000000;I;9587.000000;I;16268.000000;I;9560.000000;I;9519.000000;I;9615.000000;I;9579.000000;I;9561.000000;I
55;'212;Dominica;661;'01640;Cocoa beans;5419;Yield;hg/ha;4000.000000;I;2000.000000;I;4000.000000;I;4000.000000;I;2500.000000;I;2500.000000;I;2500.000000;I;2500.000000;I;2500.000000;I;2500.000000;I;2500.000000;I;3000.000000;E;2857.000000;E;3125.000000;E;3053.000000;I;3200.000000;I;3350.000000;I;3065.000000;I;3292.000000;I;3292.000000;I;3292.000000;I;3393.000000;I;1897.000000;I;1655.000000;I;1517.000000;I;1125.000000;I;969.000000;I;706.000000;I;775.000000;I;927.000000;I;865.000000;E;869.000000;E;750.000000;E;932.000000;E;775.000000;E;769.000000;E;885.000000;E;825.000000;E;952.000000;E;1000.000000;E;965.000000;E;975.000000;E;1023.000000;E;995.000000;E;1023.000000;E;1023.000000;E;1023.000000;E;1023.000000;E;1023.000000;E;1025.000000;E;1035.000000;E;1034.000000;E;1040.000000;E;1040.000000;E;1043.000000;E;1045.000000;E;1046.000000;E;1050.000000;E;1040.000000;E;1044.000000;E;1046.000000;E
55;'212;Dominica;661;'01640;Cocoa beans;5510;Production;tonnes;200.000000;A;100.000000;A;200.000000;A;200.000000;A;100.000000;A;100.000000;A;100.000000;A;100.000000;A;100.000000;A;100.000000;A;100.000000;A;180.000000;E;200.000000;E;250.000000;E;290.000000;A;320.000000;A;670.000000;A;705.000000;A;428.000000;A;428.000000;A;428.000000;A;492.000000;A;275.000000;A;240.000000;A;220.000000;A;180.000000;A;155.000000;A;120.000000;A;124.000000;A;139.000000;A;75.000000;A;139.000000;A;105.000000;A;177.000000;A;155.000000;A;100.000000;T;230.000000;T;165.000000;T;200.000000;T;200.000000;T;202.640000;I;205.360000;I;220.000000;E;216.540000;I;220.000000;E;220.000000;E;225.000000;E;100.000000;T;100.000000;T;800.000000;T;300.000000;T;200.000000;T;268.180000;I;500.000000;E;1000.000000;T;1700.000000;T;1000.000000;T;1000.000000;T;1000.000000;T;1000.000000;T;1000.000000;T
56;'214;Dominican Republic;661;'01640;Cocoa beans;5312;Area harvested;ha;75000.000000;E;75000.000000;E;80000.000000;E;80000.000000;E;70000.000000;E;75000.000000;E;75000.000000;E;75000.000000;E;70000.000000;E;105300.000000;E;90200.000000;E;101700.000000;E;100000.000000;E;107000.000000;E;88300.000000;E;94600.000000;E;98500.000000;E;94339.000000;A;99874.000000;A;95000.000000;T;97000.000000;E;135000.000000;E;140000.000000;E;125000.000000;E;117361.000000;A;127000.000000;T;179156.000000;A;130000.000000;T;119000.000000;T;121000.000000;T;121815.000000;A;121000.000000;T;121000.000000;T;126590.000000;A;153236.000000;A;136897.000000;A;141653.000000;A;153219.000000;A;109254.000000;A;153219.000000;A;125786.000000;A;125787.000000;A;125787.000000;A;125787.000000;A;153219.000000;A;153219.000000;A;153219.000000;A;153219.000000;A;153219.000000;A;153219.000000;A;153219.000000;A;150943.000000;A;150943.000000;A;150943.000000;A;150943.000000;A;150943.000000;A;150943.000000;A;153219.000000;A;150943.000000;A;172956.000000;A;131251.000000;A
56;'214;Dominican Republic;661;'01640;Cocoa beans;5419;Yield;hg/ha;4647.000000;I;4431.000000;I;4755.000000;I;5153.000000;I;3571.000000;I;3732.000000;I;3454.000000;I;3635.000000;I;3689.000000;I;3602.000000;I;3600.000000;I;3549.000000;I;3590.000000;I;3579.000000;I;3500.000000;I;3499.000000;I;3500.000000;I;3918.000000;E;3596.000000;E;2998.000000;T;3291.000000;I;2587.000000;I;3059.000000;I;3408.000000;I;2940.000000;E;2853.000000;T;2406.000000;E;3191.000000;T;4090.000000;T;3567.000000;T;4011.000000;A;4163.000000;E;4461.000000;E;4928.000000;A;3876.000000;A;4597.000000;A;3703.000000;A;3870.000000;A;2367.000000;A;2422.000000;A;3570.000000;A;3615.000000;A;3712.000000;A;3762.000000;A;2047.000000;A;2997.000000;A;2751.000000;A;2956.000000;A;3589.000000;A;3807.000000;A;3543.000000;A;4785.000000;A;4506.000000;A;4632.000000;A;5002.000000;A;5383.000000;A;5737.000000;A;5612.000000;A;5042.000000;A;4491.000000;A;5381.000000;A
56;'214;Dominican Republic;661;'01640;Cocoa beans;5510;Production;tonnes;34850.000000;A;33230.000000;A;38036.000000;A;41223.000000;A;25000.000000;A;27990.000000;A;25908.000000;A;27266.000000;A;25823.000000;A;37924.000000;A;32470.000000;A;36093.000000;A;35900.000000;A;38300.000000;A;30909.000000;A;33100.000000;A;34474.000000;A;36960.000000;A;35916.000000;A;28481.000000;A;31920.000000;A;34921.000000;A;42826.000000;A;42596.000000;A;34506.000000;A;36231.000000;A;43102.000000;A;41481.000000;A;48668.000000;A;43157.000000;A;48860.000000;A;50376.000000;A;53980.000000;A;62385.290000;A;59397.900000;A;62937.810000;A;52455.590000;A;59291.480000;A;25861.380000;A;37107.090000;A;44908.010000;A;45468.000000;A;46697.720000;A;47317.560000;A;31361.000000;A;45912.230000;A;42154.310000;A;45291.000000;A;54994.000000;A;58334.000000;A;54279.000000;A;72225.000000;A;68020.570000;A;69913.300000;A;75499.980000;A;81245.840000;A;86599.000000;A;85991.330000;A;76112.560000;A;77681.230000;A;70630.860000;A
